# PadDis v8.9 boat corrected (option-3: 180 deg about sensor-X; original X=starboard Y=aft Z=down -> corrected X=starboard Y=fwd Z=up)
seq,timestamp_ms,gps_utc_sec,gps_uk_offset,gps_lat,gps_lon,gps_speed_ms,gps_cog_deg,gps_fix,kayak_qw,kayak_qx,kayak_qy,kayak_qz,kayak_roll,kayak_pitch,kayak_yaw
192765,1953561,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99194336,0.00708008,0.07611084,-0.10101318,-0.07712,8.76754,-11.63510
192766,1953571,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99194336,0.00933838,0.07592773,-0.10076904,0.18691,8.77302,-11.58693
192767,1953583,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99200439,0.01153564,0.07568359,-0.10052490,0.44468,8.77011,-11.53855
192768,1953591,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99200439,0.01391602,0.07543945,-0.10028076,0.72348,8.76960,-11.48925
192769,1953601,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99200439,0.01611328,0.07519531,-0.10003662,0.98121,8.76678,-11.44160
192770,1953613,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99200439,0.01824951,0.07501221,-0.09979248,1.23123,8.77001,-11.39448
192771,1953622,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99200439,0.02032471,0.07476807,-0.09954834,1.47492,8.76541,-11.34793
192772,1953631,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99200439,0.02203369,0.07464600,-0.09936523,1.67455,8.77047,-11.31161
192773,1953641,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99200439,0.02380371,0.07440186,-0.09918213,1.88257,8.76220,-11.27485
192774,1953652,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99200439,0.02545166,0.07427979,-0.09893799,2.07572,8.76627,-11.23205
192775,1953661,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99200439,0.02679443,0.07409668,-0.09881592,2.23334,8.76006,-11.20612
192776,1953671,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99200439,0.02807617,0.07397461,-0.09863281,2.38381,8.75997,-11.17365
192777,1953682,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99194336,0.02911377,0.07379150,-0.09851074,2.50641,8.75084,-11.15119
192778,1953691,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99194336,0.03015137,0.07366943,-0.09832764,2.62879,8.74794,-11.12094
192779,1953702,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99194336,0.03100586,0.07360840,-0.09820557,2.72888,8.75006,-11.09926
192780,1953713,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99194336,0.03167725,0.07348633,-0.09808350,2.80856,8.74321,-11.07937
192781,1953721,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99194336,0.03234863,0.07342529,-0.09802246,2.88703,8.74340,-11.06638
192782,1953731,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99194336,0.03283691,0.07336426,-0.09790039,2.94498,8.74148,-11.04803
192783,1953742,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99194336,0.03320312,0.07330322,-0.09783936,2.98833,8.73835,-11.03781
192784,1953751,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99194336,0.03356934,0.07324219,-0.09777832,3.03168,8.73522,-11.02760
192785,1953761,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99194336,0.03393555,0.07324219,-0.09771729,3.07436,8.73902,-11.01725
192786,1953772,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99194336,0.03424072,0.07318115,-0.09771729,3.11013,8.73535,-11.01461
192787,1953782,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99194336,0.03460693,0.07318115,-0.09765625,3.15282,8.73914,-11.00426
192788,1953791,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99188232,0.03509521,0.07312012,-0.09765625,3.20980,8.73797,-11.00063
192789,1953802,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99188232,0.03552246,0.07312012,-0.09765625,3.25895,8.74255,-10.99674
192790,1953813,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99188232,0.03607178,0.07305908,-0.09765625,3.32281,8.74148,-10.99188
192791,1953821,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99188232,0.03668213,0.07293701,-0.09759521,3.39490,8.73396,-10.97961
192792,1953832,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99182129,0.03741455,0.07287598,-0.09759521,3.47998,8.73538,-10.97375
192793,1953843,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99182129,0.03814697,0.07281494,-0.09759521,3.56490,8.73624,-10.96723
192794,1953851,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99182129,0.03887939,0.07275391,-0.09759521,3.64981,8.73709,-10.96071
192795,1953862,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99176025,0.03961182,0.07263184,-0.09759521,3.73556,8.73154,-10.95502
192796,1953872,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99176025,0.04028320,0.07257080,-0.09765625,3.81289,8.73191,-10.95608
192797,1953882,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99176025,0.04089355,0.07250977,-0.09765625,3.88375,8.73144,-10.95068
192798,1953892,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99169922,0.04150391,0.07244873,-0.09771729,3.95425,8.73171,-10.95296
192799,1953902,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99169922,0.04211426,0.07238770,-0.09777832,4.02455,8.73143,-10.95458
192800,1953913,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99163818,0.04272461,0.07232666,-0.09783936,4.09505,8.73171,-10.95686
192801,1953922,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99163818,0.04339600,0.07226562,-0.09790039,4.17237,8.73207,-10.95792
192802,1953932,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99157715,0.04406738,0.07220459,-0.09796143,4.24990,8.73300,-10.95963
192803,1953944,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99157715,0.04467773,0.07214355,-0.09802246,4.32019,8.73273,-10.96125
192804,1953952,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99151611,0.04528809,0.07208252,-0.09814453,4.39014,8.73323,-10.97054
192805,1953962,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99151611,0.04577637,0.07196045,-0.09826660,4.44649,8.72495,-10.98053
192806,1953972,52079,1,54.98085,-2.112063,1.7954,280.76,1,0.99145508,0.04608154,0.07196045,-0.09844971,4.48012,8.72940,-10.99943
192807,1953982,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99145508,0.04620361,0.07196045,-0.09863281,4.49247,8.73135,-11.01937
192808,1953992,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99139404,0.04626465,0.07196045,-0.09881592,4.49803,8.73322,-11.04052
192809,1954002,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99139404,0.04620361,0.07196045,-0.09912109,4.48820,8.73368,-11.07618
192810,1954013,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99139404,0.04602051,0.07196045,-0.09936523,4.46489,8.73260,-11.10595
192811,1954022,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99133301,0.04571533,0.07202148,-0.09967041,4.42654,8.73790,-11.14430
192812,1954032,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99133301,0.04547119,0.07196045,-0.09997559,4.39632,8.72941,-11.18186
192813,1954044,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99133301,0.04522705,0.07189941,-0.10034180,4.36554,8.72112,-11.22643
192814,1954052,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99127197,0.04492188,0.07189941,-0.10064697,4.32786,8.71941,-11.26500
192815,1954062,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99127197,0.04467773,0.07202148,-0.10095215,4.29563,8.73167,-11.30192
192816,1954072,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99127197,0.04449463,0.07202148,-0.10131836,4.27120,8.73091,-11.34571
192817,1954082,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99121094,0.04455566,0.07189941,-0.10162354,4.27698,8.71929,-11.38134
192818,1954092,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99121094,0.04467773,0.07189941,-0.10192871,4.28821,8.72167,-11.41530
192819,1954102,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99114990,0.04492188,0.07183838,-0.10217285,4.31493,8.71881,-11.44202
192820,1954113,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99108887,0.04528809,0.07177734,-0.10247803,4.35512,8.71753,-11.47463
192821,1954122,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99108887,0.04589844,0.07165527,-0.10272217,4.42441,8.71128,-11.49751
192822,1954132,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99102783,0.04675293,0.07159424,-0.10296631,4.52130,8.71527,-11.51862
192823,1954144,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99090576,0.04785156,0.07147217,-0.10321045,4.64716,8.71562,-11.53838
192824,1954152,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99084473,0.04931641,0.07135010,-0.10339355,4.81547,8.71930,-11.54705
192825,1954162,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99078369,0.05090332,0.07122803,-0.10363770,4.99723,8.72461,-11.56160
192826,1954174,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99066162,0.05267334,0.07104492,-0.10382080,5.20153,8.72537,-11.56836
192827,1954183,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99053955,0.05468750,0.07086182,-0.10400391,5.43391,8.72886,-11.57284
192828,1954197,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99041748,0.05657959,0.07067871,-0.10412598,5.65283,8.73072,-11.57144
192829,1954202,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99029541,0.05865479,0.07049561,-0.10430908,5.89223,8.73491,-11.57532
192830,1954214,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99017334,0.06066895,0.07025146,-0.10443115,6.12587,8.73120,-11.57307
192831,1954222,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99005127,0.06268311,0.07006836,-0.10461426,6.35825,8.73473,-11.57752
192832,1954232,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98992920,0.06445312,0.06988525,-0.10479736,6.56259,8.73560,-11.58425
192833,1954244,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98980713,0.06597900,0.06976318,-0.10491943,6.73878,8.74037,-11.58592
192834,1954252,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98974609,0.06744385,0.06964111,-0.10510254,6.90702,8.74427,-11.59448
192835,1954263,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98962402,0.06860352,0.06951904,-0.10528564,7.04057,8.74542,-11.60661
192836,1954274,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98956299,0.06951904,0.06945801,-0.10546875,7.14503,8.75026,-11.62000
192837,1954283,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98950195,0.07025146,0.06939697,-0.10565186,7.22846,8.75311,-11.63512
192838,1954292,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98944092,0.07067871,0.06933594,-0.10583496,7.27685,8.75262,-11.65315
192839,1954303,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98944092,0.07073975,0.06933594,-0.10601807,7.28212,8.75445,-11.67359
192840,1954312,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98944092,0.07055664,0.06933594,-0.10620117,7.25935,8.75359,-11.69636
192841,1954322,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98944092,0.07006836,0.06939697,-0.10638428,7.20085,8.75625,-11.72165
192842,1954332,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98944092,0.06927490,0.06945801,-0.10656738,7.10730,8.75549,-11.74985
192843,1954344,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98944092,0.06848145,0.06958008,-0.10681152,7.01249,8.76199,-11.78469
192844,1954352,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98950195,0.06744385,0.06970215,-0.10699463,6.88983,8.76475,-11.81416
192845,1954363,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98956299,0.06628418,0.06982422,-0.10717773,6.75316,8.76608,-11.84479
192846,1954374,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98962402,0.06488037,0.07000732,-0.10736084,6.58776,8.77150,-11.87740
192847,1954383,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98968506,0.06317139,0.07012939,-0.10754395,6.38800,8.76644,-11.91325
192848,1954393,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98980713,0.06127930,0.07031250,-0.10778809,6.16560,8.76584,-11.95680
192849,1954405,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98986816,0.05938721,0.07055664,-0.10797119,5.94340,8.77227,-11.99373
192850,1954413,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.98992920,0.05737305,0.07073975,-0.10821533,5.70729,8.77051,-12.03914
192851,1954423,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99005127,0.05517578,0.07092285,-0.10839844,5.45045,8.76560,-12.07853
192852,1954433,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99011230,0.05297852,0.07116699,-0.10864258,5.19259,8.76827,-12.12537
192853,1954444,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99017334,0.05078125,0.07135010,-0.10882568,4.93602,8.76356,-12.16546
192854,1954453,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99029541,0.04833984,0.07159424,-0.10906982,4.64987,8.76239,-12.21385
192855,1954463,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99035645,0.04595947,0.07183838,-0.10925293,4.37154,8.76205,-12.25538
192856,1954474,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99041748,0.04364014,0.07202148,-0.10949707,4.10039,8.75551,-12.30356
192857,1954482,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99047852,0.04113770,0.07226562,-0.10968018,3.80804,8.75330,-12.34620
192858,1954493,52079,1,54.98085,-2.112063,1.8571,280.55,1,0.99053955,0.03845215,0.07257080,-0.10986328,3.49389,8.75560,-12.39035
192859,1954505,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99060059,0.03594971,0.07281494,-0.11004639,3.20154,8.75295,-12.43297
192860,1954513,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99066162,0.03326416,0.07312012,-0.11029053,2.88684,8.75490,-12.48415
192861,1954523,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99066162,0.03082275,0.07336426,-0.11047363,2.60162,8.75308,-12.52695
192862,1954533,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99072266,0.02832031,0.07366943,-0.11059570,2.30907,8.75661,-12.56245
192863,1954544,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99078369,0.02569580,0.07397461,-0.11077881,2.00196,8.75851,-12.60608
192864,1954553,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99078369,0.02337646,0.07421875,-0.11096191,1.73075,8.75759,-12.64778
192865,1954563,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99078369,0.02105713,0.07446289,-0.11108398,1.46007,8.75644,-12.68247
192866,1954574,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99078369,0.01904297,0.07464600,-0.11120605,1.22523,8.75204,-12.71444
192867,1954583,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99078369,0.01696777,0.07489014,-0.11132812,0.98260,8.75366,-12.74694
192868,1954593,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99084473,0.01501465,0.07507324,-0.11145020,0.75478,8.74923,-12.77757
192869,1954605,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99084473,0.01330566,0.07531738,-0.11151123,0.55477,8.75527,-12.79981
192870,1954613,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99084473,0.01159668,0.07550049,-0.11157227,0.35555,8.75431,-12.82203
192871,1954623,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99078369,0.01019287,0.07568359,-0.11163330,0.19133,8.75769,-12.84235
192872,1954633,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99078369,0.00891113,0.07586670,-0.11163330,0.04171,8.76211,-12.85381
192873,1954644,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99078369,0.00775146,0.07604980,-0.11169434,-0.09442,8.76799,-12.87121
192874,1954653,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99078369,0.00677490,0.07617188,-0.11169434,-0.20819,8.76933,-12.87994
192875,1954664,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99078369,0.00585938,0.07629395,-0.11163330,-0.31441,8.77151,-12.88112
192876,1954675,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99078369,0.00512695,0.07641602,-0.11163330,-0.40014,8.77596,-12.88771
192877,1954684,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99078369,0.00445557,0.07653809,-0.11157227,-0.47831,8.78128,-12.88676
192878,1954694,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99078369,0.00390625,0.07659912,-0.11151123,-0.54168,8.78123,-12.88465
192879,1954705,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99078369,0.00354004,0.07666016,-0.11145020,-0.58401,8.78355,-12.88095
192880,1954713,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99078369,0.00335693,0.07678223,-0.11132812,-0.60556,8.79524,-12.86872
192881,1954723,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99084473,0.00329590,0.07678223,-0.11120605,-0.61140,8.79412,-12.85444
192882,1954735,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99084473,0.00341797,0.07684326,-0.11108398,-0.59710,8.80281,-12.83944
192883,1954743,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99084473,0.00360107,0.07690430,-0.11090088,-0.57525,8.81237,-12.81690
192884,1954753,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99084473,0.00384521,0.07690430,-0.11071777,-0.54559,8.81578,-12.79371
192885,1954764,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99090576,0.00415039,0.07696533,-0.11053467,-0.50961,8.82634,-12.76929
192886,1954774,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99090576,0.00451660,0.07696533,-0.11035156,-0.46592,8.83127,-12.74502
192887,1954783,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99090576,0.00500488,0.07690430,-0.11016846,-0.40741,8.83080,-12.71959
192888,1954793,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99096680,0.00549316,0.07690430,-0.10992432,-0.34906,8.83679,-12.68644
192889,1954805,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99096680,0.00598145,0.07684326,-0.10974121,-0.29055,8.83626,-12.66100
192890,1954813,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99096680,0.00646973,0.07684326,-0.10943604,-0.23174,8.84279,-12.62161
192891,1954824,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99102783,0.00689697,0.07678223,-0.10919189,-0.17963,8.84097,-12.58891
192892,1954835,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99102783,0.00732422,0.07678223,-0.10894775,-0.12836,8.84660,-12.55706
192893,1954843,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99108887,0.00769043,0.07678223,-0.10870361,-0.08403,8.85090,-12.52498
192894,1954853,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99108887,0.00811768,0.07672119,-0.10839844,-0.03144,8.84959,-12.48604
192895,1954864,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99114990,0.00854492,0.07666016,-0.10815430,0.02066,8.84766,-12.45336
192896,1954874,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99114990,0.00897217,0.07659912,-0.10784912,0.07325,8.84629,-12.41442
192897,1954884,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99121094,0.00952148,0.07653809,-0.10748291,0.14047,8.84590,-12.36662
192898,1954894,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99127197,0.01000977,0.07647705,-0.10717773,0.20013,8.84466,-12.32638
192899,1954905,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99127197,0.01049805,0.07641602,-0.10681152,0.26028,8.84396,-12.27988
192900,1954913,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99133301,0.01098633,0.07635498,-0.10650635,0.31993,8.84264,-12.23965
192901,1954924,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99133301,0.01147461,0.07629395,-0.10614014,0.38009,8.84184,-12.19315
192902,1954935,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99139404,0.01184082,0.07623291,-0.10583496,0.42570,8.83896,-12.15401
192903,1954943,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99139404,0.01208496,0.07617188,-0.10559082,0.45669,8.83509,-12.12373
192904,1954954,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99145508,0.01226807,0.07611084,-0.10522461,0.48179,8.82998,-12.07922
192905,1954964,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99145508,0.01239014,0.07611084,-0.10498047,0.49800,8.83155,-12.05006
192906,1954974,52080,1,54.980854,-2.112093,1.8571,280.55,1,0.99151611,0.01232910,0.07604980,-0.10467529,0.49447,8.82348,-12.01474
192907,1954984,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99151611,0.01226807,0.07598877,-0.10443115,0.49037,8.81592,-11.98719
192908,1954994,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99157715,0.01196289,0.07598877,-0.10418701,0.45748,8.81187,-11.96110
192909,1955005,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99163818,0.01153564,0.07592773,-0.10400391,0.41074,8.79942,-11.94308
192910,1955014,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99163818,0.01110840,0.07592773,-0.10375977,0.36378,8.79449,-11.91881
192911,1955024,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99163818,0.01062012,0.07592773,-0.10351562,0.30980,8.78885,-11.89506
192912,1955035,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99169922,0.01013184,0.07592773,-0.10333252,0.25531,8.78267,-11.87761
192913,1955044,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99169922,0.00982666,0.07592773,-0.10308838,0.22238,8.77923,-11.85224
192914,1955054,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99176025,0.00970459,0.07586670,-0.10284424,0.21127,8.77050,-11.82447
192915,1955066,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99176025,0.00970459,0.07592773,-0.10260010,0.21271,8.77760,-11.79644
192916,1955074,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99182129,0.00988770,0.07586670,-0.10235596,0.23669,8.77244,-11.76598
192917,1955084,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99182129,0.01025391,0.07586670,-0.10211182,0.28097,8.77687,-11.73466
192918,1955094,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99182129,0.01074219,0.07580566,-0.10192871,0.33946,8.77573,-11.70924
192919,1955105,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99188232,0.01141357,0.07574463,-0.10168457,0.41959,8.77618,-11.67446
192920,1955114,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99188232,0.01202393,0.07568359,-0.10144043,0.49267,8.77641,-11.64094
192921,1955124,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99194336,0.01275635,0.07556152,-0.10119629,0.58052,8.77053,-11.60560
192922,1955135,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99194336,0.01354980,0.07543945,-0.10101318,0.67483,8.76581,-11.57746
192923,1955144,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99194336,0.01458740,0.07531738,-0.10076904,0.79776,8.76385,-11.54014
192924,1955154,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99194336,0.01580811,0.07519531,-0.10052490,0.94176,8.76390,-11.50119
192925,1955166,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99200439,0.01702881,0.07501221,-0.10021973,1.08699,8.75636,-11.45453
192926,1955174,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99200439,0.01831055,0.07489014,-0.09997559,1.23800,8.75688,-11.41504
192927,1955184,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99200439,0.01953125,0.07476807,-0.09979248,1.38145,8.75666,-11.38312
192928,1955194,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99200439,0.02081299,0.07464600,-0.09954834,1.53247,8.75699,-11.34363
192929,1955205,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99200439,0.02203369,0.07452393,-0.09930420,1.67647,8.75654,-11.30469
192930,1955214,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99200439,0.02325439,0.07440186,-0.09906006,1.82047,8.75600,-11.26574
192931,1955225,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99200439,0.02441406,0.07427979,-0.09887695,1.95690,8.75475,-11.23437
192932,1955235,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99200439,0.02551270,0.07421875,-0.09869385,2.08563,8.75970,-11.20348
192933,1955244,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99200439,0.02673340,0.07409668,-0.09844971,2.22963,8.75889,-11.16454
192934,1955255,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99200439,0.02783203,0.07403564,-0.09832764,2.35781,8.76378,-11.14065
192935,1955266,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99200439,0.02886963,0.07397461,-0.09814453,2.47952,8.76786,-11.11029
192936,1955274,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99200439,0.02990723,0.07391357,-0.09796143,2.60123,8.77187,-11.07992
192937,1955285,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99200439,0.03094482,0.07385254,-0.09783936,2.72239,8.77593,-11.05656
192938,1955295,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99194336,0.03186035,0.07379150,-0.09771729,2.82963,8.77917,-11.03496
192939,1955304,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99194336,0.03271484,0.07373047,-0.09759521,2.92972,8.78117,-11.01326
192940,1955314,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99194336,0.03344727,0.07366943,-0.09747314,3.01577,8.78183,-10.99266
192941,1955325,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99194336,0.03411865,0.07360840,-0.09735107,3.09480,8.78180,-10.97262
192942,1955335,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99194336,0.03472900,0.07354736,-0.09729004,3.16624,8.78124,-10.96017
192943,1955345,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99194336,0.03527832,0.07348633,-0.09722900,3.23066,8.78001,-10.94827
192944,1955355,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99194336,0.03582764,0.07342529,-0.09710693,3.29564,8.77862,-10.92935
192945,1955366,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99188232,0.03631592,0.07336426,-0.09704590,3.35319,8.77727,-10.91866
192946,1955374,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99188232,0.03686523,0.07324219,-0.09698486,3.41826,8.76906,-10.90693
192947,1955385,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99188232,0.03747559,0.07318115,-0.09692383,3.48970,8.76842,-10.89448
192948,1955397,52080,1,54.980854,-2.112093,1.888,281.26,1,0.99188232,0.03814697,0.07305908,-0.09692383,3.56825,8.76163,-10.88867
