# PadDis v8.9 boat,,,,,,,,,,,,,,,
seq,timestamp_ms,gps_utc_sec,gps_uk_offset,gps_lat,gps_lon,gps_speed_ms,gps_cog_deg,gps_fix,kayak_qw,kayak_qx,kayak_qy,kayak_qz,kayak_roll,kayak_pitch,kayak_yaw
220725,2233730,52359,1,54.981709,-2.118908,2.634,110.8,1,0.074646,0.07543945,0.99383545,-0.03253174,-176.9024,8.81679,171.55717
220726,2233738,52359,1,54.981709,-2.118908,2.634,110.8,1,0.074646,0.07537842,0.99377441,-0.03338623,-176.80319,8.82416,171.5715
220727,2233749,52359,1,54.981709,-2.118908,2.634,110.8,1,0.074646,0.07537842,0.99377441,-0.03411865,-176.71875,8.83012,171.57817
220728,2233760,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07458496,0.07537842,0.99377441,-0.03479004,-176.64087,8.82862,171.58417
220729,2233769,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07458496,0.07537842,0.99371338,-0.03540039,-176.57033,8.83413,171.58925
220730,2233779,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07452393,0.07543945,0.99371338,-0.03588867,-176.5141,8.83131,171.5865
220731,2233789,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07446289,0.07550049,0.99371338,-0.03625488,-176.47194,8.8275,171.58264
220732,2233799,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07440186,0.07556152,0.99371338,-0.03637695,-176.45792,8.82171,171.57655
220733,2233809,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07440186,0.07568359,0.99371338,-0.03643799,-176.45201,8.82256,171.56303
220734,2233818,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07434082,0.07580566,0.99365234,-0.03631592,-176.46652,8.81552,171.54716
220735,2233830,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07434082,0.07592773,0.99365234,-0.03613281,-176.48874,8.81437,171.53143
220736,2233838,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07440186,0.07611084,0.99365234,-0.03582764,-176.52611,8.81934,171.50771
220737,2233849,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07440186,0.07629395,0.99365234,-0.03540039,-176.57703,8.81635,171.4827
220738,2233860,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07446289,0.07647705,0.99365234,-0.03497314,-176.62846,8.82028,171.45784
220739,2233869,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07458496,0.07672119,0.99365234,-0.03448486,-176.68799,8.8308,171.42557
220740,2233879,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07458496,0.07696533,0.99365234,-0.03399658,-176.74651,8.82738,171.39296
220741,2233891,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07452393,0.07720947,0.99365234,-0.03356934,-176.79747,8.81749,171.36076
220742,2233899,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07446289,0.07745361,0.99365234,-0.03320312,-176.8414,8.80808,171.32912
220743,2233909,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07440186,0.07775879,0.99365234,-0.03277588,-176.8929,8.79828,171.2899
220744,2233919,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07446289,0.07806396,0.99365234,-0.03234863,-176.94543,8.80235,171.25098
220745,2233930,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07446289,0.07836914,0.99365234,-0.03204346,-176.98338,8.80047,171.21303
220746,2233939,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07440186,0.07861328,0.99359131,-0.03186035,-177.00604,8.79307,171.18257
220747,2233950,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07427979,0.07891846,0.99359131,-0.03186035,-177.00775,8.77987,171.14711
220748,2233960,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07409668,0.07922363,0.99359131,-0.03192139,-177.00189,8.76024,171.11208
220749,2233969,52359,1,54.981709,-2.118908,2.634,110.8,1,0.07397461,0.07946777,0.99359131,-0.03216553,-176.97491,8.74901,171.08586
220750,2233979,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.0737915,0.07977295,0.99353027,-0.0324707,-176.94075,8.73206,171.05249
220751,2233991,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07366943,0.08007812,0.99353027,-0.03295898,-176.88617,8.72313,171.02145
220752,2234000,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07348633,0.08044434,0.99346924,-0.03369141,-176.80334,8.71011,170.98486
220753,2234009,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07330322,0.08068848,0.99346924,-0.0345459,-176.70547,8.69735,170.96397
220754,2234019,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07312012,0.08099365,0.9934082,-0.03564453,-176.57988,8.68747,170.93771
220755,2234030,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07287598,0.08123779,0.99334717,-0.03686523,-176.43913,8.6716,170.91936
220756,2234039,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07269287,0.08148193,0.99328613,-0.03814697,-176.2919,8.66325,170.90172
220757,2234050,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07250977,0.08172607,0.9932251,-0.03955078,-176.1306,8.65603,170.88515
220758,2234061,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.0723877,0.08190918,0.99316406,-0.04089355,-175.97632,8.65506,170.87524
220759,2234070,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07220459,0.08215332,0.99310303,-0.04241943,-175.80095,8.64898,170.85976
220760,2234080,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07202148,0.08233643,0.99304199,-0.04388428,-175.63208,8.6422,170.85072
220761,2234091,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07183838,0.08251953,0.99298096,-0.04528809,-175.47023,8.63491,170.84111
220762,2234099,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07165527,0.08276367,0.99291992,-0.04669189,-175.30894,8.62788,170.82445
220763,2234110,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.0715332,0.08294678,0.99285889,-0.0479126,-175.16873,8.626,170.8134
220764,2234120,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07141113,0.08312988,0.99279785,-0.04901123,-175.04257,8.62306,170.80122
220765,2234130,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07128906,0.08337402,0.99273682,-0.05004883,-174.924,8.61988,170.78148
220766,2234139,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07122803,0.08355713,0.99267578,-0.05090332,-174.82649,8.6218,170.76735
220767,2234150,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07116699,0.08374023,0.99261475,-0.05169678,-174.73601,8.62322,170.75267
220768,2234160,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07110596,0.08392334,0.99255371,-0.0524292,-174.65254,8.62411,170.73744
220769,2234170,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07104492,0.08416748,0.99249268,-0.05316162,-174.56963,8.62531,170.71518
220770,2234180,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07092285,0.08435059,0.99243164,-0.05383301,-174.49263,8.61877,170.6991
220771,2234191,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07080078,0.08453369,0.99243164,-0.05444336,-174.42296,8.61116,170.683
220772,2234199,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07073975,0.0847168,0.99237061,-0.05499268,-174.36058,8.61053,170.66609
220773,2234210,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07073975,0.0848999,0.99230957,-0.05548096,-174.30574,8.61631,170.64893
220774,2234220,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07067871,0.08514404,0.99230957,-0.05578613,-174.27232,8.61329,170.62332
220775,2234229,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07067871,0.08532715,0.99224854,-0.0559082,-174.25963,8.61585,170.60281
220776,2234239,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07073975,0.08551025,0.99224854,-0.0557251,-174.28293,8.62207,170.58037
220777,2234250,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07073975,0.08575439,0.99224854,-0.05541992,-174.32028,8.62054,170.54948
220778,2234260,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07080078,0.0859375,0.99224854,-0.05493164,-174.37869,8.62399,170.52425
220779,2234270,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07092285,0.08618164,0.99224854,-0.05438232,-174.44525,8.63411,170.49173
220780,2234280,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07098389,0.08642578,0.99224854,-0.05371094,-174.52531,8.63613,170.45778
220781,2234291,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07104492,0.08660889,0.99230957,-0.05297852,-174.61214,8.63671,170.43086
220782,2234299,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07116699,0.08679199,0.99230957,-0.05206299,-174.72028,8.64308,170.40199
220783,2234310,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07122803,0.08703613,0.99237061,-0.05096436,-174.84979,8.64048,170.3647
220784,2234322,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.0713501,0.08721924,0.99237061,-0.04992676,-174.97202,8.64559,170.3347
220785,2234330,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07147217,0.08740234,0.99243164,-0.04888916,-175.09451,8.6501,170.30525
220786,2234340,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07159424,0.08758545,0.99243164,-0.04779053,-175.22377,8.65452,170.27466
220787,2234350,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07171631,0.08776855,0.99243164,-0.04681396,-175.33899,8.66001,170.24516
220788,2234360,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07183838,0.08795166,0.99249268,-0.04589844,-175.44743,8.66547,170.21681
220789,2234370,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07196045,0.08807373,0.99249268,-0.04504395,-175.54807,8.67178,170.19543
220790,2234380,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07202148,0.0881958,0.99249268,-0.04437256,-175.62703,8.67283,170.17551
220791,2234391,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07214355,0.08831787,0.99249268,-0.04376221,-175.69957,8.68139,170.15633
220792,2234400,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07220459,0.08843994,0.99249268,-0.04327393,-175.75748,8.68413,170.13805
220793,2234410,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07226562,0.08856201,0.99249268,-0.04284668,-175.80836,8.68743,170.12032
220794,2234422,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07232666,0.08868408,0.99249268,-0.0425415,-175.84518,8.69188,170.10368
220795,2234430,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.0723877,0.08874512,0.99249268,-0.04223633,-175.88145,8.69612,170.0941
220796,2234440,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07244873,0.08886719,0.99249268,-0.04199219,-175.91127,8.70114,170.07802
220797,2234450,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.07250977,0.08892822,0.99249268,-0.04180908,-175.93349,8.70653,170.06953
220798,2234460,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.0725708,0.08905029,0.99249268,-0.04162598,-175.95627,8.71212,170.05402
220799,2234470,52359,1,54.981709,-2.118908,2.6803,108.11,1,0.0725708,0.08911133,0.99249268,-0.04150391,-175.97089,8.71115,170.04588
220800,2234480,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07263184,0.08917236,0.99249268,-0.04138184,-175.98608,8.71712,170.03795
220801,2234491,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07263184,0.0892334,0.99249268,-0.0413208,-175.99368,8.71673,170.03035
220802,2234500,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07275391,0.08929443,0.99249268,-0.0413208,-175.99541,8.73082,170.02373
220803,2234511,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07275391,0.08929443,0.99249268,-0.0413208,-175.99541,8.73082,170.02373
220804,2234522,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07275391,0.08929443,0.99249268,-0.04144287,-175.98137,8.73199,170.02484
220805,2234530,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07275391,0.08935547,0.99249268,-0.04150391,-175.9749,8.73278,170.01837
220806,2234540,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07281494,0.08935547,0.99243164,-0.04168701,-175.95421,8.74204,170.01965
220807,2234550,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07287598,0.08935547,0.99243164,-0.04180908,-175.94075,8.75016,170.02098
220808,2234560,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07287598,0.0894165,0.99243164,-0.04205322,-175.91321,8.75271,170.01617
220809,2234570,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07287598,0.08935547,0.99243164,-0.04229736,-175.88454,8.75485,170.02544
220810,2234580,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07287598,0.0894165,0.99243164,-0.04260254,-175.84998,8.75799,170.02122
220811,2234591,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07293701,0.0894165,0.99237061,-0.04278564,-175.82927,8.76725,170.02252
220812,2234600,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07299805,0.08935547,0.99237061,-0.04296875,-175.80823,8.77575,170.03143
220813,2234611,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07299805,0.08935547,0.99237061,-0.04309082,-175.79417,8.77692,170.03256
220814,2234622,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07299805,0.08935547,0.99237061,-0.04315186,-175.78714,8.7775,170.03313
220815,2234630,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07305908,0.08935547,0.99237061,-0.04302979,-175.80179,8.78328,170.03221
220816,2234641,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07299805,0.0894165,0.99237061,-0.04278564,-175.82988,8.77419,170.02272
220817,2234652,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07299805,0.0894165,0.99243164,-0.04241943,-175.87224,8.77012,170.01996
220818,2234660,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07305908,0.08947754,0.99243164,-0.04199219,-175.92258,8.77315,170.0092
220819,2234671,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07312012,0.08947754,0.99243164,-0.04138184,-175.99344,8.77422,170.0038
220820,2234681,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07324219,0.0894165,0.99243164,-0.04064941,-176.0784,8.78085,170.00449
220821,2234691,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07342529,0.0894165,0.99249268,-0.03991699,-176.1647,8.79405,169.99893
220822,2234701,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07348633,0.0894165,0.99249268,-0.03912354,-176.25665,8.79333,169.99184
220823,2234711,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.0736084,0.0894165,0.99255371,-0.03845215,-176.33533,8.80017,169.98663
220824,2234722,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07366943,0.0894165,0.99255371,-0.0378418,-176.4062,8.80119,169.9812
220825,2234731,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07366943,0.08935547,0.99255371,-0.03729248,-176.46889,8.7957,169.98318
220826,2234741,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07373047,0.08929443,0.99261475,-0.03686523,-176.5183,8.79778,169.98708
220827,2234753,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07366943,0.0892334,0.99261475,-0.03649902,-176.5593,8.78712,169.99059
220828,2234761,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07366943,0.08917236,0.99261475,-0.03613281,-176.60091,8.78341,169.99426
220829,2234771,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07373047,0.08911133,0.99267578,-0.0357666,-176.64328,8.78609,169.9987
220830,2234781,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07373047,0.08905029,0.99267578,-0.03540039,-176.68489,8.78238,170.00238
220831,2234792,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07373047,0.08898926,0.99267578,-0.03491211,-176.74055,8.77749,170.00496
220832,2234800,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07366943,0.08886719,0.99273682,-0.03442383,-176.79521,8.76497,170.015
220833,2234811,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07366943,0.08880615,0.99273682,-0.03375244,-176.87196,8.75831,170.01591
220834,2234822,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07366943,0.08868408,0.99279785,-0.03302002,-176.95534,8.75037,170.02393
220835,2234831,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07373047,0.08862305,0.99279785,-0.03204346,-177.06783,8.74771,170.02223
220836,2234841,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07385254,0.08850098,0.99285889,-0.03088379,-177.20158,8.74954,170.02664
220837,2234853,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07391357,0.08843994,0.99291992,-0.02960205,-177.34935,8.74335,170.02281
220838,2234861,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07409668,0.08831787,0.99291992,-0.02813721,-177.51872,8.74971,170.02397
220839,2234871,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07415771,0.08825684,0.99298096,-0.02661133,-177.69458,8.74114,170.01794
220840,2234881,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07434082,0.0881958,0.99304199,-0.02490234,-177.89275,8.74464,170.01045
220841,2234892,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07446289,0.08813477,0.99304199,-0.02288818,-178.12535,8.73872,169.99957
220842,2234901,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07458496,0.08807373,0.99310303,-0.02111816,-178.3299,8.73462,169.99149
220843,2234911,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07476807,0.08807373,0.99310303,-0.0189209,-178.58476,8.7338,169.972
220844,2234922,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07495117,0.0880127,0.99316406,-0.0166626,-178.84616,8.73173,169.95963
220845,2234931,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07513428,0.0880127,0.99316406,-0.01446533,-179.10101,8.73075,169.94016
220846,2234941,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07537842,0.0880127,0.99316406,-0.01226807,-179.35652,8.73663,169.92068
220847,2234953,52360,1,54.981705,-2.11887,2.6803,108.11,1,0.07550049,0.08795166,0.9932251,-0.01013184,-179.60318,8.72864,169.90941
220848,2234961,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07568359,0.08795166,0.9932251,-0.0078125,-179.87212,8.7262,169.8889
220849,2234971,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.0758667,0.08795166,0.9932251,-0.0057373,179.88705,8.72613,169.87051
220850,2234983,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.0760498,0.08795166,0.9932251,-0.00366211,179.64624,8.72598,169.85214
220851,2234992,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07617188,0.08795166,0.9932251,-0.00170898,179.42012,8.72005,169.83492
220852,2235001,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07635498,0.08795166,0.99316406,0.00012207,179.20732,8.72277,169.81807
220853,2235012,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07653809,0.08795166,0.99316406,0.00170898,179.02272,8.7274,169.80394
220854,2235021,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07666016,0.08795166,0.99316406,0.00323486,178.84578,8.72566,169.79045
220855,2235031,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07678223,0.08795166,0.99316406,0.0045166,178.69696,8.7264,169.7791
220856,2235041,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.0769043,0.08795166,0.99316406,0.00561523,178.56921,8.72899,169.76932
220857,2235053,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07696533,0.08789062,0.99310303,0.00653076,178.46358,8.72716,169.76764
220858,2235061,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07702637,0.08782959,0.99310303,0.00726318,178.37917,8.7267,169.76819
220859,2235072,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.0770874,0.08782959,0.99310303,0.0078125,178.31528,8.72798,169.76331
220860,2235083,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07714844,0.08776855,0.99310303,0.00823975,178.26599,8.73066,169.76648
220861,2235091,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07714844,0.08770752,0.99310303,0.00848389,178.23842,8.7283,169.77141
220862,2235101,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07720947,0.08764648,0.99310303,0.00866699,178.21722,8.73351,169.77669
220863,2235112,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07720947,0.08764648,0.99310303,0.00872803,178.21019,8.73288,169.77617
220864,2235122,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07720947,0.08758545,0.99310303,0.0088501,178.19667,8.73178,169.78214
220865,2235131,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07720947,0.08758545,0.99310303,0.00897217,178.18262,8.73052,169.78108
220866,2235141,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07720947,0.08752441,0.99310303,0.00915527,178.16206,8.72879,169.78653
220867,2235153,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07727051,0.08752441,0.99310303,0.00952148,178.11928,8.73196,169.78322
220868,2235161,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07733154,0.08752441,0.99310303,0.0098877,178.07649,8.73512,169.77988
220869,2235172,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07739258,0.08752441,0.99310303,0.01043701,178.0126,8.73639,169.77499
220870,2235183,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07745361,0.08752441,0.99310303,0.0111084,177.93469,8.7364,169.76904
220871,2235192,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07751465,0.08752441,0.99304199,0.01190186,177.84256,8.73565,169.76138
220872,2235202,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07763672,0.08758545,0.99304199,0.01281738,177.73537,8.73986,169.74612
220873,2235212,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07769775,0.08764648,0.99304199,0.01373291,177.62883,8.7371,169.73105
220874,2235221,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07781982,0.08764648,0.99298096,0.01470947,177.51494,8.74134,169.72163
220875,2235232,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07788086,0.08770752,0.99298096,0.01580811,177.38733,8.73662,169.705
220876,2235242,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07800293,0.08776855,0.99291992,0.01678467,177.27292,8.74059,169.68855
220877,2235253,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.078125,0.08782959,0.99291992,0.01776123,177.15872,8.74403,169.67274
220878,2235261,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07824707,0.08789062,0.99285889,0.01867676,177.05132,8.74858,169.6568
220879,2235272,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07836914,0.08789062,0.99285889,0.01959229,176.94467,8.75283,169.64853
220880,2235283,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07849121,0.08795166,0.99279785,0.02032471,176.85832,8.75926,169.63412
220881,2235292,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07855225,0.0880127,0.99279785,0.02093506,176.78693,8.75951,169.62166
220882,2235302,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07861328,0.08807373,0.99279785,0.02142334,176.72957,8.76104,169.61021
220883,2235312,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07867432,0.08807373,0.99273682,0.02172852,176.69356,8.76527,169.60672
220884,2235321,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07867432,0.08813477,0.99273682,0.02185059,176.67899,8.76372,169.59866
220885,2235332,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07867432,0.08813477,0.99273682,0.02185059,176.67899,8.76372,169.59866
220886,2235342,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07867432,0.0881958,0.99273682,0.02172852,176.69252,8.76477,169.59268
220887,2235353,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07861328,0.08825684,0.99273682,0.02160645,176.7067,8.75887,169.58694
220888,2235362,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07861328,0.08825684,0.99273682,0.0213623,176.73477,8.76147,169.58902
220889,2235372,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07855225,0.08831787,0.99273682,0.0211792,176.756,8.75622,169.5838
220890,2235383,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07855225,0.08837891,0.99273682,0.02093506,176.78355,8.75857,169.57887
220891,2235392,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07849121,0.08843994,0.99273682,0.02075195,176.80476,8.75333,169.57365
220892,2235402,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07849121,0.08850098,0.99273682,0.02069092,176.81126,8.75374,169.56715
220893,2235414,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07849121,0.08856201,0.99273682,0.02069092,176.81075,8.75349,169.56012
220894,2235422,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07855225,0.08868408,0.99273682,0.02087402,176.78798,8.758,169.54427
220895,2235432,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07861328,0.08874512,0.99273682,0.02111816,176.75871,8.7621,169.53493
220896,2235442,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07861328,0.08886719,0.99267578,0.02148438,176.71529,8.75821,169.51711
220897,2235453,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07867432,0.08892822,0.99267578,0.02197266,176.65794,8.75968,169.50568
220898,2235462,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07873535,0.08905029,0.99267578,0.02258301,176.58601,8.75957,169.48619
220899,2235472,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07879639,0.08911133,0.99261475,0.02331543,176.50031,8.75891,169.47202
220900,2235483,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07879639,0.0892334,0.99261475,0.02410889,176.408,8.74984,169.45125
220901,2235492,52360,1,54.981705,-2.11887,2.6751,105.27,1,0.07885742,0.08935547,0.99255371,0.02502441,176.30072,8.74688,169.42853
220902,2235502,52361,1,54.981701,-2.118833,2.6751,105.27,1,0.07891846,0.08947754,0.99249268,0.02600098,176.18642,8.74321,169.40527
220903,2235514,52361,1,54.981701,-2.118833,2.6751,105.27,1,0.07897949,0.08953857,0.99249268,0.02703857,176.0659,8.73861,169.38922
220904,2235522,52361,1,54.981701,-2.118833,2.6751,105.27,1,0.07904053,0.08966064,0.99243164,0.02801514,175.95158,8.73486,169.366
220905,2235532,52361,1,54.981701,-2.118833,2.6751,105.27,1,0.07910156,0.08978271,0.99237061,0.02893066,175.84431,8.73172,169.34329
220906,2235542,52361,1,54.981701,-2.118833,2.6751,105.27,1,0.0791626,0.08990479,0.99237061,0.02966309,175.75839,8.73005,169.32281
220907,2235553,52361,1,54.981701,-2.118833,2.6751,105.27,1,0.07922363,0.08996582,0.99230957,0.03027344,175.68671,8.73049,169.30969
220908,2235562,52361,1,54.981701,-2.118833,2.6751,105.27,1,0.07922363,0.09002686,0.99230957,0.03057861,175.65111,8.72683,169.30013
220909,2235573,52361,1,54.981701,-2.118833,2.6751,105.27,1,0.0791626,0.09008789,0.99230957,0.03057861,175.65126,8.71959,169.29343
220910,2235583,52361,1,54.981701,-2.118833,2.6751,105.27,1,0.0791626,0.09014893,0.99230957,0.03027344,175.68585,8.72262,169.28896
